,COD_COM,COMUNE,POP,provincia_dom,tot_dose1,tot_dose2,%1Dose,%2Dose
1264,015019,Bernate Ticino,3052,,,,,
1265,014012,Campodolcino,930,,,,,
1266,014013,Caspoggio,1367,SONDRIO,290.0,102.0,21.21433796634967,7.461594732991953
1267,018088,Mede,6326,PAVIA,3065.0,1697.0,48.4508378122036,26.825798292760037
1268,018101,Mornico Losana,622,PAVIA,130.0,47.0,20.90032154340836,7.556270096463023
1269,018103,Nicorvo,284,PAVIA,58.0,23.0,20.422535211267604,8.098591549295774
1270,018104,Olevano di Lomellina,716,PAVIA,119.0,53.0,16.620111731843576,7.402234636871508
1271,018105,Oliva Gessi,165,PAVIA,39.0,6.0,23.636363636363637,3.6363636363636362
1272,018078,Landriano,6363,,,,,
1273,018079,Langosco,356,PAVIA,84.0,40.0,23.59550561797753,11.235955056179776
1274,018080,Lardirago,1144,,,,,
1275,018089,Menconico,356,,,,,
1276,018091,Mezzana Rabattone,471,PAVIA,127.0,47.0,26.963906581740975,9.978768577494693
1277,018092,Mezzanino,1346,,,,,
1278,020026,Goito,10107,,,,,
1279,020037,Motteggiana,2497,MANTOVA,424.0,154.0,16.98037645174209,6.167400881057269
1280,020038,Ostiglia,6523,MANTOVA,1625.0,635.0,24.911850375594053,9.73478460830906
1281,014068,Tovo di Sant'Agata,645,,,,,
1282,020016,Castellucchio,5190,,,,,
1283,020017,Castiglione delle Stiviere,23470,MANTOVA,4383.0,1794.0,18.674904132935662,7.643800596506178
1284,020065,Suzzara,21198,,,,,
1285,017126,Orzivecchi,2474,BRESCIA,696.0,255.0,28.13257881972514,10.3071948261924
1286,017127,Ospitaletto,14257,BRESCIA,3254.0,1235.0,22.82387599074139,8.662411447008488
1287,017110,Monno,519,,,,,
1288,017194,Valvestino,178,BRESCIA,50.0,22.0,28.089887640449437,12.359550561797754
1289,017202,Vione,657,BRESCIA,144.0,63.0,21.91780821917808,9.58904109589041
1290,017205,Zone,1055,BRESCIA,318.0,123.0,30.14218009478673,11.658767772511847
1291,017174,Sarezzo,13247,BRESCIA,3145.0,1215.0,23.741224428172416,9.171887974635766
1292,018053,Copiano,1726,PAVIA,431.0,231.0,24.97103128621089,13.383545770567787
1293,018044,Ceretto Lomellina,179,PAVIA,37.0,11.0,20.670391061452513,6.145251396648045
1294,018045,Cergnago,704,PAVIA,162.0,71.0,23.011363636363637,10.085227272727273
1295,018046,Certosa di Pavia,5434,PAVIA,1393.0,536.0,25.634891424365108,9.86382039013618
1296,017135,Paspardo,601,BRESCIA,221.0,85.0,36.7720465890183,14.143094841930116
1297,017149,Pontevico,7020,,,,,
1298,017150,Pontoglio,6851,BRESCIA,2053.0,1384.0,29.96642825864837,20.201430448109765
1299,017147,Poncarale,5209,BRESCIA,1291.0,468.0,24.78402764446151,8.98444999040123
1300,017113,Montichiari,25774,BRESCIA,4719.0,1548.0,18.30914875455886,6.006052611158532
1301,017163,Rodengo Saiano,9750,,,,,
1302,018062,Ferrera Erbognone,1091,,,,,
1303,018063,Filighera,804,PAVIA,203.0,94.0,25.248756218905474,11.691542288557214
1304,017114,Montirone,5072,,,,,
1305,017115,Mura,778,,,,,
1306,017195,Verolanuova,8076,BRESCIA,2106.0,759.0,26.077265973254086,9.398216939078752
1307,017164,Roè Volciano,4410,BRESCIA,1146.0,392.0,25.98639455782313,8.88888888888889
1308,017165,Roncadelle,9358,BRESCIA,2290.0,894.0,24.47104082068818,9.553323359692241
1309,018029,Canneto Pavese,1356,PAVIA,324.0,108.0,23.893805309734514,7.964601769911504
1310,017196,Verolavecchia,3756,BRESCIA,942.0,300.0,25.079872204472842,7.987220447284345
1311,018030,Carbonara al Ticino,1426,PAVIA,429.0,173.0,30.08415147265077,12.131837307152875
1312,018031,Casanova Lonati,446,PAVIA,115.0,50.0,25.7847533632287,11.210762331838565
1313,018032,Casatisma,875,PAVIA,180.0,62.0,20.571428571428573,7.085714285714285
1314,018054,Corana,770,PAVIA,146.0,64.0,18.961038961038962,8.311688311688311
1315,018057,Corvino San Quirico,1019,PAVIA,290.0,145.0,28.45927379784102,14.22963689892051
1316,018047,Cervesina,1178,PAVIA,330.0,187.0,28.01358234295416,15.874363327674024
1317,097091,Verderio,5580,LECCO,1162.0,443.0,20.82437275985663,7.939068100358423
1318,016253,Val Brembilla,4251,BERGAMO,1124.0,401.0,26.440837450011763,9.43307457068925
1319,020071,Borgo Virgilio,14479,MANTOVA,3516.0,1571.0,24.28344498929484,10.850196836798121
1320,097067,Perledo,895,LECCO,287.0,163.0,32.06703910614525,18.212290502793294
1321,108041,Sovico,8316,,,,,
1322,013255,Solbiate con Cagno,4705,COMO,1050.0,522.0,22.316684378320936,11.094580233793836
1323,013206,San Fermo della Battaglia,7808,COMO,2233.0,831.0,28.598872950819672,10.642930327868852
1324,097019,Castello di Brianza,2598,LECCO,517.0,209.0,19.899923017705927,8.044649730561972
1325,097093,Valvarrone,530,,,,,
1326,097090,Viganò,2096,LECCO,519.0,215.0,24.76145038167939,10.257633587786259
1327,098001,Abbadia Cerreto,275,,,,,
1328,097036,Galbiate,8489,,,,,
1329,098036,Marudo,1768,LODI,304.0,135.0,17.194570135746606,7.635746606334842
1330,098037,Massalengo,4382,LODI,864.0,297.0,19.71702418986764,6.777727065267001
1331,098038,Meleti,459,,,,,
1332,097060,Oliveto Lario,1234,LECCO,373.0,175.0,30.226904376012968,14.181523500810373
1333,097020,Cernusco Lombardone,3824,LECCO,961.0,435.0,25.130753138075313,11.375523012552302
1334,015009,Arese,19295,,,,,
1335,020061,Sermide e Felonica,7201,,,,,
1336,108039,Seregno,45130,,,,,
1337,108040,Seveso,23274,MONZA E DELLA BRIANZA,4976.0,1758.0,21.380080776832518,7.5534931683423565
1338,108014,Camparada,2144,MONZA E DELLA BRIANZA,420.0,183.0,19.58955223880597,8.53544776119403
1339,108015,Carate Brianza,17664,,,,,
1340,108016,Carnate,7470,MONZA E DELLA BRIANZA,1711.0,691.0,22.904953145917002,9.250334672021419
1341,108017,Cavenago di Brianza,7352,MONZA E DELLA BRIANZA,1329.0,559.0,18.07671381936888,7.603373231773667
1342,108018,Ceriano Laghetto,6571,MONZA E DELLA BRIANZA,1332.0,492.0,20.270887231775987,7.487444833358698
1343,097048,Merate,14492,LECCO,4212.0,2028.0,29.064311344189896,13.99392768423958
1344,097049,Missaglia,8777,LECCO,1903.0,816.0,21.68166799589837,9.29702631878774
1345,097025,Cortenova,1171,LECCO,298.0,107.0,25.448334756618276,9.137489325362937
1346,097026,Costa Masnaga,4769,LECCO,1101.0,406.0,23.086600964562802,8.513315160410988
1347,097027,Crandola Valsassina,261,LECCO,71.0,27.0,27.203065134099617,10.344827586206897
1348,097028,Cremella,1702,LECCO,379.0,131.0,22.26792009400705,7.696827262044653
1349,098043,Ospedaletto Lodigiano,1960,,,,,
1350,098044,Ossago Lodigiano,1395,LODI,297.0,116.0,21.29032258064516,8.315412186379929
1351,098059,Valera Fratta,1695,,,,,
1352,097029,Cremeno,1640,,,,,
1353,098008,Casaletto Lodigiano,2888,LODI,507.0,212.0,17.55540166204986,7.340720221606648
1354,098009,Casalmaiocco,3193,LODI,673.0,258.0,21.077356717820233,8.080175383651738
1355,098045,Pieve Fissiraga,1705,LODI,336.0,117.0,19.70674486803519,6.86217008797654
1356,098046,Salerano sul Lambro,2613,LODI,586.0,219.0,22.426329889016458,8.381171067738231
1357,098047,San Fiorano,1840,LODI,418.0,166.0,22.717391304347824,9.021739130434783
1358,098048,San Martino in Strada,3723,LODI,842.0,313.0,22.616169755573463,8.40719849583669
1359,097050,Moggio,475,LECCO,124.0,55.0,26.105263157894736,11.578947368421053
1360,098027,Galgagnano,1276,,,,,
1361,098028,Graffignana,2583,LODI,647.0,271.0,25.048393341076267,10.491676345334882
1362,098029,Guardamiglio,2631,,,,,
1363,098060,Villanova del Sillaro,1798,LODI,311.0,113.0,17.296996662958843,6.28476084538376
1364,098061,Zelo Buon Persico,7400,,,,,
1365,097013,Calolziocorte,13709,LECCO,4047.0,1592.0,29.520752790137866,11.612809103508644
1366,098010,Casalpusterlengo,15105,LODI,3398.0,1445.0,22.495862297252565,9.56636875206885
1367,098049,San Rocco al Porto,3344,LODI,602.0,221.0,18.002392344497608,6.608851674641149
1368,098050,Sant'Angelo Lodigiano,13376,LODI,2733.0,1175.0,20.432117224880383,8.78438995215311
1369,098030,Livraga,2459,LODI,579.0,272.0,23.54615697437983,11.061407076047173
1370,097014,Carenno,1408,LECCO,408.0,122.0,28.977272727272727,8.664772727272727
1371,097015,Casargo,847,,,,,
1372,097082,Valgreghentino,3434,LECCO,946.0,305.0,27.548048922539312,8.881770529994176
1373,097030,Dervio,2603,LECCO,739.0,284.0,28.390318862850556,10.910487898578562
1374,097001,Abbadia Lariana,3200,,,,,
1375,097002,Airuno,2783,LECCO,687.0,277.0,24.685591088753146,9.953287818900467
1376,097003,Annone di Brianza,2306,LECCO,531.0,184.0,23.02688638334779,7.97918473547268
1377,098041,Mulazzano,5822,LODI,1181.0,491.0,20.285125386465133,8.433527997251803
1378,098042,Orio Litta,2026,,,,,
1379,019107,Torre de' Picenardi,2072,CREMONA,599.0,218.0,28.909266409266408,10.521235521235521
1380,020057,San Giorgio Bigarello,11777,,,,,
1381,018193,Colli Verdi,1074,PAVIA,305.0,129.0,28.39851024208566,12.011173184357542
1382,097083,Valmadrera,11393,,,,,
1383,097084,Varenna,743,LECCO,232.0,80.0,31.22476446837147,10.767160161507402
1384,097086,Vercurago,2805,LECCO,932.0,321.0,33.22638146167558,11.443850267379679
1385,097031,Dolzago,2542,LECCO,561.0,216.0,22.069236821400473,8.49724626278521
1386,097032,Dorio,308,,,,,
1387,097033,Ello,1214,,,,,
1388,097034,Erve,692,,,,,
1389,097035,Esino Lario,757,,,,,
1390,097068,Pescate,2227,LECCO,586.0,203.0,26.313426133812303,9.115401885945218
1391,097069,Premana,2203,LECCO,600.0,247.0,27.23558783477077,11.211983658647299
1392,097070,Primaluna,2269,LECCO,500.0,173.0,22.036139268400177,7.624504186866461
1393,098051,Santo Stefano Lodigiano,1881,LODI,355.0,135.0,18.872939925571504,7.177033492822966
1394,097051,Molteno,3561,LECCO,792.0,331.0,22.24094355518113,9.295141814097164
1395,098011,Caselle Landi,1535,LODI,335.0,162.0,21.824104234527688,10.553745928338762
1396,098012,Caselle Lurani,2978,,,,,
1397,098013,Castelnuovo Bocca d'Adda,1573,LODI,364.0,161.0,23.140495867768596,10.235219326128417
1398,098014,Castiglione d'Adda,4617,LODI,987.0,445.0,21.37751786874594,9.638293264024258
1399,098052,Secugnago,1928,LODI,413.0,158.0,21.42116182572614,8.195020746887966
1400,098053,Senna Lodigiana,1816,,,,,
1401,098054,Somaglia,3832,LODI,766.0,342.0,19.989561586638832,8.924843423799583
1402,097006,Barzanò,5034,LECCO,1203.0,513.0,23.897497020262218,10.190703218116806
1403,097007,Barzio,1283,,,,,
1404,097071,Robbiate,6313,LECCO,1429.0,610.0,22.635830825281165,9.662600982100427
1405,097072,Rogeno,3093,,,,,
1406,097018,Cassina Valsassina,527,,,,,
1407,108043,Triuggio,8671,MONZA E DELLA BRIANZA,1948.0,765.0,22.465690231807173,8.82251182101257
1408,108044,Usmate Velate,10371,,,,,
1409,108045,Varedo,13562,MONZA E DELLA BRIANZA,2934.0,1200.0,21.633977289485326,8.848252470137147
1410,108046,Vedano al Lambro,7475,,,,,
1411,108047,Veduggio con Colzano,4317,MONZA E DELLA BRIANZA,992.0,403.0,22.978920546675933,9.335186472087097
1412,016252,Sant'Omobono Terme,3878,BERGAMO,1118.0,347.0,28.82929345023208,8.947911294481692
1413,108048,Verano Brianza,9089,,,,,
1414,108049,Villasanta,14010,MONZA E DELLA BRIANZA,3538.0,1531.0,25.253390435403283,10.92790863668808
1415,108050,Vimercate,25959,MONZA E DELLA BRIANZA,6207.0,2943.0,23.910782387611235,11.337108517277246
1416,098062,Castelgerundo,1475,LODI,302.0,143.0,20.47457627118644,9.694915254237289
1417,097011,Bulciago,2893,LECCO,641.0,259.0,22.156930521949533,8.952644313861043
1418,097058,Olgiate Molgora,6392,LECCO,1495.0,682.0,23.388610763454317,10.669586983729662
1419,097059,Olginate,6983,,,,,
1420,098034,Mairago,1384,LODI,294.0,109.0,21.24277456647399,7.875722543352601
1421,098022,Corno Giovine,1128,LODI,261.0,112.0,23.138297872340427,9.929078014184396
1422,098035,Maleo,3056,,,,,
1423,097037,Garbagnate Monastero,2498,,,,,
1424,097038,Garlate,2704,LECCO,799.0,290.0,29.548816568047336,10.724852071005918
1425,097039,Imbersago,2455,LECCO,563.0,238.0,22.932790224032587,9.69450101832994
1426,097074,Santa Maria Hoè,2166,LECCO,478.0,191.0,22.068328716528164,8.818097876269622
1427,098055,Sordio,3436,LODI,674.0,253.0,19.615832363213038,7.363213038416764
1428,098056,Tavazzano con Villavesco,5861,LODI,1269.0,463.0,21.651595290905988,7.899675823238355
1429,097056,Nibionno,3634,LECCO,851.0,364.0,23.417721518987342,10.016510731975785
1430,097057,Oggiono,9005,,,,,
1431,098002,Bertonico,1073,,,,,
1432,098015,Castiraga Vidardo,2833,,,,,
1433,098017,Cavenago d'Adda,2137,LODI,477.0,168.0,22.32101076275152,7.861488067384183
1434,098018,Cervignano d'Adda,2197,LODI,408.0,147.0,18.570778334091944,6.690942193900773
1435,098057,Terranova dei Passerini,908,LODI,185.0,62.0,20.374449339207047,6.828193832599119
1436,018192,Corteolona e Genzone,2507,PAVIA,531.0,241.0,21.180694056641403,9.613083366573594
1437,108042,Sulbiate,4328,MONZA E DELLA BRIANZA,858.0,321.0,19.824399260628464,7.4168207024029575
1438,108051,Busnago,6729,,,,,
1439,108052,Caponago,5155,MONZA E DELLA BRIANZA,919.0,364.0,17.827352085354025,7.061105722599418
1440,108053,Cornate d'Adda,10598,,,,,
1441,108054,Lentate sul Seveso,15872,,,,,
1442,108055,Roncello,4740,MONZA E DELLA BRIANZA,736.0,254.0,15.527426160337553,5.358649789029536
1443,012142,Maccagno con Pino e Veddasca,2505,,,,,
1444,108034,Muggiò,23656,,,,,
1445,108035,Nova Milanese,23317,MONZA E DELLA BRIANZA,4771.0,2051.0,20.46146588326114,8.796157310117081
1446,108036,Ornago,5187,MONZA E DELLA BRIANZA,1014.0,444.0,19.548872180451127,8.559861191440138
1447,108037,Renate,4063,MONZA E DELLA BRIANZA,973.0,411.0,23.947821806546887,10.115678070391336
1448,108038,Ronco Briantino,3495,MONZA E DELLA BRIANZA,771.0,345.0,22.06008583690987,9.871244635193133
1449,108033,Monza,124840,MONZA E DELLA BRIANZA,30950.0,14118.0,24.791733418776033,11.308875360461391
1450,097078,Suello,1784,,,,,
1451,097079,Taceno,535,LECCO,114.0,40.0,21.30841121495327,7.4766355140186915
1452,097045,Malgrate,4284,LECCO,1308.0,465.0,30.532212885154063,10.854341736694678
1453,097021,Cesana Brianza,2380,,,,,
1454,097022,Civate,3786,,,,,
1455,097023,Colico,7927,LECCO,1821.0,754.0,22.972120600479375,9.51179513056642
1456,097024,Colle Brianza,1737,LECCO,362.0,111.0,20.840529648819803,6.390328151986183
1457,098003,Boffalora d'Adda,1753,LODI,343.0,135.0,19.566457501426125,7.701083856246434
1458,097040,Introbio,1953,LECCO,537.0,271.0,27.49615975422427,13.876088069636456
1459,097042,Lecco,48058,LECCO,14793.0,6174.0,30.781555620292146,12.846976569977944
1460,097043,Lierna,2128,LECCO,514.0,198.0,24.154135338345863,9.30451127819549
1461,097061,Osnago,4787,LECCO,1059.0,487.0,22.122414873616044,10.173386254439105
1462,097062,Paderno d'Adda,3824,,,,,
1463,098004,Borghetto Lodigiano,4336,,,,,
1464,098005,Borgo San Giovanni,2438,LODI,442.0,160.0,18.129614438063985,6.562756357670222
1465,098006,Brembio,2700,,,,,
1466,098019,Codogno,15465,LODI,3870.0,1822.0,25.024248302618815,11.781441965729066
1467,098020,Comazzo,2256,LODI,391.0,103.0,17.331560283687942,4.565602836879433
1468,098021,Cornegliano Laudense,2858,LODI,655.0,239.0,22.91812456263121,8.362491252624213
1469,097046,Mandello del Lario,10190,,,,,
1470,097047,Margno,371,,,,,
1471,098023,Cornovecchio,206,,,,,
1472,098024,Corte Palasio,1526,LODI,307.0,113.0,20.117955439056356,7.404980340760157
1473,097063,Pagnona,335,,,,,
1474,097064,Parlasco,133,,,,,
1475,097065,Pasturo,1937,LECCO,461.0,210.0,23.799690242643262,10.841507485802788
1476,098039,Merlino,1687,,,,,
1477,098040,Montanaso Lombardo,2252,LODI,568.0,199.0,25.22202486678508,8.83658969804618
1478,098025,Crespiatica,2255,,,,,
1479,098026,Fombio,2319,,,,,
1480,097012,Calco,5427,,,,,
1481,097075,Sirone,2310,,,,,
1482,097076,Sirtori,2807,,,,,
1483,097077,Sueglio,153,LECCO,33.0,7.0,21.568627450980394,4.57516339869281
1484,097004,Ballabio,4090,LECCO,949.0,354.0,23.202933985330073,8.65525672371638
1485,097052,Monte Marenzo,1899,LECCO,487.0,188.0,25.64507635597683,9.899947340705635
1486,097053,Montevecchia,2690,,,,,
1487,097054,Monticello Brianza,4087,LECCO,1191.0,587.0,29.14117934915586,14.362613163689748
1488,097055,Morterone,30,LECCO,6.0,4.0,20.0,13.333333333333334
1489,097005,Barzago,2383,LECCO,529.0,180.0,22.19890893831305,7.553503986571548
1490,098031,Lodi,44928,,,,,
1491,098032,Lodi Vecchio,7467,LODI,1680.0,659.0,22.49899558055444,8.825498861657962
1492,098033,Maccastorna,64,LODI,10.0,8.0,15.625,12.5
1493,097016,Casatenovo,12966,LECCO,3271.0,1354.0,25.227518124325158,10.442696282585223
1494,097017,Cassago Brianza,4335,,,,,
1495,017018,Bienno,3770,BRESCIA,1152.0,518.0,30.55702917771883,13.740053050397877
1496,019116,Piadena Drizzona,3942,CREMONA,1127.0,493.0,28.589548452562152,12.506341958396753
1497,020073,Borgocarbonara,1928,MANTOVA,519.0,224.0,26.91908713692946,11.618257261410788
1498,015027,Bollate,36187,MILANO,9084.0,4204.0,25.102937518998534,11.617431674358196
1499,012143,Cadrezzate con Osmate,2623,VARESE,485.0,140.0,18.490278307281738,5.33739992375143
1500,019085,Robecco d'Oglio,2285,,,,,
1501,019063,Olmeneta,929,,,,,
1502,015251,Vermezzo con Zelo,5754,,,,,
1503,097008,Bellano,3224,LECCO,1176.0,494.0,36.47642679900744,15.32258064516129
1504,019077,Pozzaglio ed Uniti,1433,CREMONA,388.0,132.0,27.076064200976973,9.211444521981857
1505,019033,Corte de' Frati,1348,CREMONA,396.0,126.0,29.376854599406528,9.347181008902076
